"review_date","review_rating","review_title","review_text","review_response","source"
"2025-11-03","8.0","It did what it said on the tin ! Nothing special . But staff were exceptionally nice & helpful .","","Dear Tom,
Thank you for sharing your feedback! 
We’re glad to hear that our team made a positive impression. Our staff always strives to provide warm and helpful service.
We appreciate your comments and hope to have the pleasure of welcoming you again in the future.
Kind regards,
Alecrim Team","booking"
"2025-11-04","10.0","","This was a very big room for the area.   Lots of hot water and luxurious towels  Staff so friendly and helpful.  Beautiful place.  Delicious breakfasts.

Negative: The young people live In  the area and tend to stay out  late at night so they were a bit noisy","Dear Erin,
Thank you so much for your wonderful 10/10 review!
 It’s great to hear our friendly team helped make your stay special.
We appreciate your kind words and understanding about the local nightlife.We’re glad it didn’t take away from your overall experience.
We hope to welcome you back again soon!
Warm regards,
Alecrim Team","booking"
"2025-11-04","10.0","Highly recommend","Beautiful old building, rooms spacious, modern and clean. We had a lovely outlook on to the street. Breakfast that was included in the stay was amazing. Staff were so helpful, including with recommendations. Location was ideal. There are many great restaurants nearby. Loved our stay! Highly recommend.

Negative: Nothing","Dear M,
Thank you so much for your wonderful review and perfect score!
It was a real pleasure having you with us, and we truly hope to welcome you back again soon!
Kindest regards,
Alecrim Team","booking"
"2025-11-06","10.0","","This was our second time staying at Alecrim do Chiado, a little gem in the Chiado section of Lisbon. The staff are incredibly wonderful and responsive, the rooms beautiful and comfortable and the breakfast delicious. We'll keep returning for every visit to Lisbon!","Dear Judi,
Thank you so much for your wonderful review and for choosing to stay with us again!
We’re truly happy to know that you enjoyed your time at Alecrim do Chiado and that our team, rooms, and breakfast made your stay special once more.
It means a lot to us to have such loyal guests.We can’t wait to welcome you back on your next visit to Lisbon!
Kind regards,
Alecrim Team","booking"
"2025-11-06","9.0","Inmejorable ubicación en Chiado","Buena habitación en una ubicación excelente

Negative: Para mi gusto, el colchón era algo duro.","Estimado Manuel,
Muchas gracias por su comentario y por destacar nuestra ubicación y habitaciones.
Lamentamos saber que el colchón no fue de su total agrado; agradecemos mucho su observación, ya que nos ayuda a seguir mejorando.
Esperamos tener el placer de recibirle nuevamente en Alecrim do Chiado en su próxima visita a Lisboa.
Atentamente,
Alecrim Team","booking"
"2025-11-07","10.0","","","","booking"
"2025-11-08","10.0","","The staff were really friendly and helpful in advising us on what to do in the city .","Dear Dennis,
Thank you so much for your kind words and perfect rating!
We’re delighted to hear that our team made you feel welcome and helped you enjoy your time in the city.
We hope to have the pleasure of welcoming you back soon!
Kind regards,
Alecrim Team","booking"
"2025-11-08","9.0","","Habitacion y desayuno","Estimado huésped,
¡Muchísimas gracias por su excelente valoración!
Nos alegra saber que disfrutó de la habitación y del desayuno.
Será un placer darle la bienvenida nuevamente en su próxima visita a Lisboa.
Atentamente,
Alecrim Team","booking"
"2025-11-08","10.0","It was my first time in Lisbon so I don't know what are the best areas to stay,  but I really loved this hotel. The","It was beautiful, charming and had lots of good places to eat and drink.

Negative: Nothing.","Dear Teresa,
Thank you so much for your lovely review!
We’re thrilled to know that you enjoyed your first visit to Lisbon and that you loved our hotel and the surrounding area.
It was a pleasure having you with us, and we hope to welcome you back on your next trip to the city!
Kind regards,
Alecrim Team","booking"
"2025-11-11","10.0","","Tutto perfetto!","Dear Gianna,
Thank you so much for your excellent rating!
We are truly delighted to know that everything met your expectations and that you enjoyed your stay with us. Your perfect score means a lot to our team.
We hope to have the pleasure of welcoming you back again soon!
Warm Regards,
Alecrim Team","booking"
"2025-11-12","10.0","","Sehr hÃ¼bsches Hotel, das Personal ist sehr herzlich und hilfsbereit, schÃ¶nes,grosses Zimmer, leckeres FrÃ¼hstÃ¼cksbuffet,zentrale Lage

Negative: ---","Dear Frauke,
Thank you so much for your wonderful review and for the perfect 10/10 rating!
Your kind words mean a lot to us, and we hope to have the pleasure of welcoming you back soon!
Warm Regards,
Alecrim Team","booking"
"2025-11-13","9.0","Fantastic location with spacious, clean facilities and very friendly, helpful staff.","Fantastic location, spacious, clean room, friendly staff.

Negative: Everything was very good. Minor things were no staff on duty from 10pm (?) until morning - this could be an issue during an emergency (fire alarm went off during storm). Room over looking road was noisy one night  following football game, but no problem other nights.","Dear Pam,
Thank you very much for your review and for sharing such detailed feedback.
We’re delighted to hear that you enjoyed our location, the spacious and clean facilities, and our staff. It’s wonderful to know that overall everything was very good.
We also appreciate your comments regarding the reception schedule and the noise on the night of the football game. Your feedback is very valuable to us, as it helps us continue improving the experience for our guests.
Thank you again for staying with us, and we hope to have the pleasure of welcoming you back in the future!
Warm Regards,
Alecrim Team","booking"
"2025-11-13","10.0","","Pulizia, gentilezza dello staff, ottima la colazione e la posizione","Dear Stefania,
Thank you so much for your wonderful review and for the maximum rating!
Your kind words mean a great deal to us, and we hope to have the pleasure of welcoming you back again soon!
Warm Regards,
Alecrim Team","booking"
"2025-11-14","8.0","","","","booking"
"2025-11-14","10.0","","","","booking"
"2025-11-16","9.0","","","","booking"
"2025-11-18","9.0","Highly recommend this hotel, great breakfast, comfortable room, friendly staff","Great breakfast, and they went out of their way to provide me delicious gluten-free bread so I could have it with my eggs :)

Negative: If i had to say anything, the bed mattress was a bit hard but it was still a very comfortable room !","Dear Alice,
Thank you so much for your lovely review and recommendation.
We appreciate your comment regarding the mattress; guest feedback is very important to us, and we will certainly take it into consideration.
Thank you again for staying with us, and we hope to have the pleasure of welcoming you back soon!
Warm Regards,
Alecrim Team","booking"
